,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,0.0,206.30559856678636,119.10499569707393,104.23531071570709,84.77027781009096,140.4563989286355,122.48265183282079,164.75436261295178,73.824115301167,130.92364186807515,217.4143509522773,147.29901561110313,51.73973328110612,24.73863375370596,64.4980619863884,142.57980221616245,35.0,176.81911661356077,69.77822009767804,42.5440947723653,204.56050449683585,134.61797799699713,164.34719346554112,92.0869154657707,62.24146527838174,37.53664875824692,53.71219600798314,109.22453936730518,48.60041152089147,109.65856099730654,98.41239759298622,133.15029102484155,122.09013064126027,167.14065932620943,154.49595463959565,101.01980003939822,98.49365461794989,69.42621983083913,38.3275357934736,94.36630754670864,66.18912297349165,34.713109915419565,53.0,79.25906888173743,169.4018890095385,59.21148537234985,154.38264151127873,144.5441109142811,137.2953021774598,81.60882305241266,152.11837495845134,195.04102132628407,108.74741376235114,63.245553203367585,206.0412580043133,159.22311389996113,56.22277118748239,123.14625451064275,122.56018929489298,166.02710622064097,19.235384061671343,144.01388821915754,188.16216410320115,104.12012293500234,48.877397639399746,112.50777750893491,125.67418191498204,113.21660655575224,134.09325113517085,127.75758294520134,57.42821606144492,171.73234989366446,148.16544806398016,111.89280584559492,143.28293687665675,150.95032295427526,103.07764064044152,111.07204868912791,23.345235059857504,74.04052944165107,69.06518659932803,154.72879499304582,103.23759005323593,125.4830665866913,57.30619512757761,182.22239159883728,29.410882339705484,12.083045973594572,151.74320413119,11.704699910719626,140.46351839534705,187.5446613476374,141.59802258506295,163.47782724271815,166.0873264279969,89.96110270555825,121.8400590938793,158.83639381451596,89.20201791439474,104.39348638684312
1,206.30559856678636,0.0,130.75167302944922,190.90573590125572,131.20975573485381,86.03487664894976,142.22517358048822,71.56814934033156,134.35773144854747,183.41483037093812,16.0312195418814,99.46356116689167,210.60151946270474,192.33824372703418,181.06904760339356,188.32153355365392,241.29028161117472,58.69412236331676,186.77526602845464,167.5231327309754,13.45362404707371,72.11102550927978,96.0,142.77955035648486,153.88307249337075,207.7137453323684,225.84286572747877,97.20082304178294,210.23796041628637,157.20368952413298,172.80335644888382,172.38619434281853,120.81390648431164,69.18092222571191,166.3640586184408,113.81124724736128,168.46661390317072,159.15401345866212,181.89282558693733,131.88252348207476,164.2589419179364,214.9534833400008,219.0091322296858,128.70120434556935,37.53664875824692,160.5615146914104,182.70194306574848,173.53097706173386,100.17983829094555,174.06320691059327,65.92419889539804,25.317977802344327,104.4030650891055,148.60013458944107,12.041594578792296,75.16648189186454,201.45719148245863,140.24621207005913,96.25487000666512,40.36087214122113,188.80677953929515,137.6154061142865,35.05709628591621,136.4734406395618,161.4465855941215,96.33275663033837,88.20430828479978,93.74433316206373,126.90547663517127,174.64249196572982,210.61813787041228,173.07223925286226,66.21933252457322,193.54069339547175,63.245553203367585,86.02325267042627,105.41821474489122,134.6291201783626,183.04371062672436,140.5844941663198,137.53544997563355,108.18964830333815,135.08515832614626,144.55448799674122,150.07331541616585,42.95346318982906,200.21238722916223,194.6175737183053,54.91812087098393,212.6240814207083,130.24592124131948,23.08679276123039,174.41330224498358,81.04936767180853,177.01129907438113,132.60844618650805,127.56566936288148,47.50789408087881,121.70866854912184,179.88885457415086
2,119.10499569707393,130.75167302944922,0.0,174.9771413642365,102.95630140987001,121.2023102090055,13.416407864998739,63.324560795950255,86.92525524840292,187.94946129212502,134.39121995130486,140.80127840328723,154.02921800749363,121.2023102090055,64.20280367709809,63.15853069855251,148.24641648282767,78.18567643756751,148.48905683584903,78.63841300535,122.18428704215611,74.67261881037788,153.7010084547268,126.65701717630967,58.309518948453004,143.1258187749506,164.24676556937126,68.11754546370561,96.82974749528164,154.5477272560163,43.46262762420146,182.3211452355431,10.0,136.56500283747664,193.04144632694815,100.26464980241042,154.84508387417407,49.9799959983992,120.20399327809372,116.81181447096864,125.0,108.2266141020775,160.0281225285106,84.970583144992,105.92922165295089,113.50770898930169,203.02709178826356,190.8219064992277,31.04834939252005,146.7310464761974,65.06919393998976,134.45073447177595,97.59098319004681,99.32774033471213,124.1491039033307,58.18934610390462,150.56227947264878,152.00328943809077,108.57716150277645,100.84145972763385,100.43903623591775,27.892651361962706,133.6600164596728,132.01893803541975,73.24616030891995,87.86353054595519,101.6070863670443,64.40496875241847,150.6950563223625,180.0999722376436,93.38094023943002,208.58091954922435,66.06814663663572,181.79658962697843,81.04319835741924,46.8187996428785,85.63293758829018,136.82470537150812,99.98499887483122,102.15674231297707,80.32434251209281,37.8021163428716,129.79984591670362,157.20050890502867,89.05054744357274,90.95603333479313,132.1854757528224,111.80339887498948,85.5102333057278,118.68024266911489,22.0,107.67079455451233,51.10772935672255,56.824290580701486,207.2510554858527,33.54101966249684,3.605551275463989,95.524865872714,49.64876634922564,49.47726750741192
3,104.23531071570709,190.90573590125572,174.9771413642365,0.0,74.81310045707235,104.92378186092989,185.0108104949546,187.0106948813356,88.23264701911646,29.017236257093817,206.24257562394823,95.4148835350125,58.855755878248644,80.45495634204272,150.89400253157845,223.34278586961344,123.2233744059949,192.37463450257678,34.66987164671943,111.5212984142491,196.08671551127577,138.2931668593933,107.16809226630845,53.0,125.39936203984452,70.21395872616783,70.0,120.33702672078948,149.61617559608987,34.0,178.35358140502814,36.138621999185304,171.74690681348528,126.40015822774906,59.22837157984339,86.02325267042627,23.194827009486403,140.61649974309557,69.65629906907199,65.00769185258002,51.10772935672255,138.2316895650198,64.1248781675256,90.95603333479313,156.32018423735306,63.28506932918696,53.150729063673246,46.389654018972806,174.77127910500627,28.653097563788805,167.0478973228936,169.5228598154243,94.26027795418386,76.05918747922567,196.69773765857096,183.09833423600554,50.0,53.009433122794285,96.54014708917737,155.95512174981621,106.04244433244644,202.74368054269902,159.65587994182988,55.31726674375732,113.00442469213318,106.1178590059185,106.09901036296239,126.3210196285638,68.41052550594829,30.083217912982647,157.610278852618,74.16872656315464,161.07762104029226,7.810249675906654,143.01398533010678,180.8009955724802,101.04454463255303,56.302753041036986,99.24716620639605,73.08214556237385,94.70480452437458,197.6866206904251,57.0701322935211,50.32891812864648,87.70974860299168,188.939143641544,75.15317691222374,97.3498844375277,149.77650015940418,115.83609109426992,195.74728606036916,181.91206666958627,217.0829334609241,191.3164917094185,67.00746227100382,142.0774436706967,175.84083712266613,150.65855435387664,125.8729518204765,187.04277585621958
4,84.77027781009096,131.20975573485381,102.95630140987001,74.81310045707235,0.0,55.94640292279746,114.28035701729323,113.35784048754634,18.867962264113206,85.0,144.77914214416384,63.28506932918696,79.40403012442127,64.88451279003334,97.16995420396162,157.76247969653622,118.30891766895681,120.22063050907694,57.87054518492115,61.18823416311342,132.92479076530458,67.05221845696084,80.39900496896712,23.706539182259394,64.4980619863884,77.10382610480494,94.64142856064674,46.04345773288535,110.8873302050329,51.62363799656123,115.88356225108029,79.63039620647382,98.48857801796105,82.76472678623425,92.76313923105448,17.69180601295413,52.88667128870941,79.61155694998057,52.43090691567332,15.0,33.54101966249684,107.01868995647442,87.80091115700337,18.439088914585774,93.81364506296512,29.732137494637012,100.89598604503551,88.72992730753249,100.0199980003999,49.09175083453431,94.2019108086455,115.31261856362468,26.90724809414742,21.587033144922902,133.98880550254935,109.1146186356347,70.49113419430843,52.20153254455275,38.58756276314948,91.80958555619343,72.44308110509934,130.14607178090316,107.16809226630845,30.479501308256342,58.52349955359813,35.77708763999664,43.86342439892262,52.03844732503075,56.64803615307419,77.17512552629896,116.10340218959993,109.48059188732951,88.45903006477066,80.8084154033477,73.53910524340094,106.16967551989597,28.160255680657446,36.61966684720111,64.6297145282261,10.770329614269007,27.784887978899608,123.0,28.42534080710379,56.85068161420758,31.144823004794873,119.21828718783037,70.80254232723568,72.80109889280519,81.43709228600933,94.36630754670864,122.65398485169571,116.84605256490268,149.30505684671232,117.0,106.83164325236227,72.00694410957877,103.31021246711285,85.23496934944014,53.33854141237835,125.25174649480941
5,140.4563989286355,86.03487664894976,121.2023102090055,104.92378186092989,55.94640292279746,0.0,134.52880732393342,99.31767214348109,68.24954212300622,98.6154146165801,101.53324578678651,20.808652046684813,131.04579352272242,120.74767078498864,140.91131963046828,183.69812192834198,174.24408167854654,99.04039579888602,104.1393297462587,111.5437134042076,91.98369420718001,51.40038910358559,32.64965543462902,59.464274989274024,107.37783756436893,131.24404748406687,146.6594695203825,54.12947441089743,161.25135658344087,71.16881339463234,149.60280746028798,88.14193099768123,113.00442469213318,26.832815729997478,86.88498144098322,39.56008088970496,82.73451516749222,119.68291440301745,107.91200118615167,50.44799302251776,84.64632301523794,159.9656213065795,139.51702405083043,63.63961030678928,53.150729063673246,84.72307831990054,101.83319694480774,91.19758768739445,103.27632836231156,90.0,78.71467461661771,65.0,33.13608305156178,77.25283166331187,92.41753080449618,97.52948272189288,120.96693763173474,54.74486277268398,18.24828759089466,54.00925846556311,126.84636376341263,143.17821063276352,55.47071299343465,51.31276644267,107.16809226630845,36.138621999185304,20.248456731316587,56.938563381947034,43.04648650006177,89.67719888578144,165.00303027520434,98.08159868191383,72.94518489934754,107.5174404457249,50.53711507397311,100.68763578513501,43.18564576337837,48.75448697299562,119.36917525056458,66.70832032063167,75.53806987208503,124.47088012864695,50.21951811795888,59.413803110051795,84.40379138403677,90.93404203047393,126.05157674539419,128.41339493993607,53.75872022286245,149.61617559608987,134.61797799699713,79.22752047110903,172.2614292289484,106.94391053257777,99.72462083156798,100.90094152187085,119.85407794480753,50.48762224545735,81.32035415564789,158.826949854236
6,122.48265183282079,142.22517358048822,13.416407864998739,185.0108104949546,114.28035701729323,134.52880732393342,0.0,73.00684899377592,97.52948272189288,199.11052207254141,145.0,154.02921800749363,160.70158679988197,127.09838708654017,63.071388124885914,49.76946855251722,149.57606760441325,87.80091115700337,157.2800050864699,84.02380615040002,133.09019498069722,88.02272433866155,167.05687654209268,137.90576492663388,64.28063471995279,149.12075643584967,170.02646852769718,81.21576201698781,95.01578816175763,165.89454481688057,36.235341863986875,193.86851214160592,22.80350850198276,149.96666296213968,205.24375751773792,112.60994627474076,165.4841382127,53.23532661682466,127.4244874425634,128.4562182223967,134.48048185517482,107.83784122468327,166.24379687675568,96.04165762834376,118.69709347747316,122.70289320142373,214.83016547961788,202.6252698949467,42.04759208325728,156.5439235486322,77.05841939723393,146.98639392814562,110.34491379306978,109.00458705944443,135.07405376311175,68.24954212300622,157.99050604387594,164.14932226482082,121.65936051122412,113.6001760562016,104.47966309287182,21.587033144922902,146.50938536489735,143.80890097626084,79.22752047110903,100.89598604503551,114.85643212288984,77.6659513557904,163.3431969810803,191.43667360252581,90.44335243676011,220.98416232843476,78.5175139698144,192.00520826269272,94.25497334358543,56.88585061331157,98.29038610159185,148.8388390172404,105.01904589168576,112.71202242884297,90.37698822156003,42.43819034784589,141.60508465447137,169.29264603047588,98.03060746521976,101.43470806385751,138.0905500025255,116.27553482998907,98.48857801796105,120.78493283518438,20.0,119.15116449284078,37.73592452822641,65.45991139621256,219.45614596087302,42.95346318982906,15.524174696260024,108.4665847162157,61.032778078668514,40.24922359499622
7,164.75436261295178,71.56814934033156,63.324560795950255,187.0106948813356,113.35784048754634,99.31767214348109,73.00684899377592,0.0,105.99056561788883,190.53870997778904,72.3394774656273,119.85407794480753,185.64751546950473,158.40454538932903,122.80065146407001,117.01709276853532,198.00252523642217,14.866068747318506,170.1558109498468,122.31925441237777,61.0,50.21951811795888,126.75172582651489,134.01492454200763,103.85566907973777,178.27226368675525,198.97989848223364,67.36467917239716,154.7966407904254,158.02847844613325,106.77546534667971,181.8048404196104,54.12947441089743,102.17631819555841,185.0,101.07917688624102,164.0762018087937,103.32473082471591,152.16109883935513,122.03687967167957,145.0,163.3431969810803,193.2174940319846,101.20276676059801,59.033888572581766,136.56500283747664,198.76116320851014,187.25650856512306,32.64965543462902,162.4438364481706,20.8806130178211,82.34682750416071,93.43446901438462,121.75385004179539,63.0,5.656854249492381,179.0111728356641,147.73286702694156,96.04686356149273,54.56189146281496,145.60906565183365,66.12110101926616,85.23496934944014,133.73481222179961,115.93532679903913,81.30190649671138,86.1278120005379,61.40032573203501,140.089257261219,181.6645259812713,153.00326793895613,197.2308292331602,26.92582403567252,192.16659439142902,48.84669896727925,16.55294535724685,86.00581375697809,135.63554106501732,142.1724305201258,118.53269591129698,104.35516278555652,36.6742416417845,131.64345787011217,153.05554547287727,117.04699910719626,29.0,168.46661390317072,154.69324484281788,46.32493928760188,167.80047675736802,59.00847396772772,49.24428900898052,103.04368005850722,9.848857801796104,198.38598740838526,77.10382610480494,59.80802621722272,53.150729063673246,76.05918747922567,112.57886124845996
8,73.824115301167,134.35773144854747,86.92525524840292,88.23264701911646,18.867962264113206,68.24954212300622,97.52948272189288,105.99056561788883,0.0,101.78899744078434,146.6594695203825,79.1012010022604,80.23091673413684,57.982756057296896,78.54934754662193,139.6030085635693,108.55873986004075,114.82595525402782,65.03076195155643,44.04543109109048,134.18271125595876,64.89992295835181,96.02083107326243,41.10960958218893,45.65084884205331,74.62573282722254,94.36630754670864,40.24922359499622,94.08506789071261,69.02897942168927,97.18538984847466,97.30878685915265,83.5224520712844,94.37160589923221,111.39569111954016,29.068883707497267,67.97793759742936,60.74537019394976,48.25971404805462,33.83784863137726,40.01249804748511,91.7877987534291,88.14193099768123,5.656854249492381,96.93812459502195,30.59411708155671,118.92854997854805,106.83164325236227,88.09086218218096,60.41522986797286,88.60022573334675,121.49485585818027,35.4400902933387,15.811388300841896,135.47324459095236,101.20276676059801,73.08214556237385,71.02816342831905,50.00999900019995,94.04786015641186,58.82176467941097,114.58621208504974,114.38968484964018,49.20365840057018,40.607881008493905,38.8329756778952,52.0,45.69463863518345,75.23961722390672,94.40338976964757,98.73196037757987,128.22636234409833,83.38465086573187,94.92101980067429,72.80109889280519,96.51942809610924,29.410882339705484,55.47071299343465,51.62363799656123,15.231546211727817,8.94427190999916,110.54863183232979,47.20169488482379,75.6042326857432,16.55294535724685,116.29703349613007,66.21933252457322,61.773780845922005,81.21576201698781,82.0792300158816,107.5174404457249,117.44360348695028,131.60547101089682,108.18964830333815,125.39936203984452,54.70831746635972,87.66413177577246,87.0,37.64306044943742,106.5269918846862
9,130.92364186807515,183.41483037093812,187.94946129212502,29.017236257093817,85.0,98.6154146165801,199.11052207254141,190.53870997778904,101.78899744078434,0.0,199.2636444512646,84.20213774008353,87.69264507357501,106.51291001564083,172.15400082484288,240.84019598065436,151.79591562357663,193.74725804511402,61.35144660071187,132.5481044753187,190.3785702225962,140.4314779527724,92.13576938409967,61.29437168288782,143.75326083258076,98.48857801796105,99.00505037623081,126.82665335015349,174.4161689752415,33.61547262794322,196.98730923589977,11.661903789690601,183.3712082089225,115.43396380615195,31.78049716414141,91.09335870413386,35.38361202590826,159.28904544883179,94.41398201537736,71.69379331573968,71.06335201775947,164.12799883018133,93.13431161500041,103.07764064044152,151.74320413119,82.87943049997388,24.186773244895647,18.384776310850235,183.10925700247927,50.24937810560445,169.84993376507393,160.1624175641714,97.51410154434076,92.84934033152847,190.70395905696347,187.29922583929704,78.44743462982075,44.04543109109048,95.25754563287887,152.3285921946369,130.51053597315428,215.11159894343214,150.0,57.56735185849702,132.9661611087573,109.65856099730654,105.30432089900205,132.5631924781536,56.515484603779164,9.0,182.00274723201295,45.39823785126467,163.76812876747417,23.345235059857504,143.50261321662404,186.75384868858794,106.90182411914213,54.91812087098393,123.17467272130257,86.83893136145792,109.62207806824317,206.1892334725555,59.77457653551382,39.20459156782532,105.47511554864494,188.01063799689632,102.45974819410792,122.98373876248843,149.12075643584967,142.61837188805654,207.53072061745462,177.81451009408653,233.3173804070327,196.1224107541002,38.05259518088089,156.46085772486356,188.30294740125552,148.05404418657398,138.31124321616085,206.0412580043133
